objectid;tipcalle;nomcalle;velocidad;st_length_shape;geo_shape;geo_point_2d
2764;CAMI;ASSAGADOR DELS BOUS;30;571.9913670922274;"{""coordinates"": [[-0.406309242486663, 39.436239912504135], [-0.4072518353035975, 39.43623446396345], [-0.40757765338226104, 39.43622234383313], [-0.40768803932533537, 39.43628297600778], [-0.4082471098522722, 39.4363923873459], [-0.40855791249956913, 39.436447793594766], [-0.40899447840091785, 39.43648660624996], [-0.40931993862360216, 39.43648416682031], [-0.4102327319211323, 39.43650451606314], [-0.41084795169691984, 39.43645037534261], [-0.4118772218754693, 39.436366667818696], [-0.41287114673764824, 39.43622399406733]], ""type"": ""LineString""}";39.43637546250766, -0.40958736166193405
2772;AV;U D?OCTUBRE;30;58.40918420933475;"{""coordinates"": [[-0.40695699756131165, 39.54084817960182], [-0.40726273723734324, 39.54131787403442]], ""type"": ""LineString""}";39.541083026818114, -0.4071098673993274
2635;CAMI;ASSAGADOR;30;225.21071903778733;"{""coordinates"": [[-0.3890295616818146, 39.50433431475203], [-0.38919854693960065, 39.5048498014274], [-0.38945637133643096, 39.50565971774906], [-0.3894901459575725, 39.505775491614685], [-0.38961117417670105, 39.506310638305884]], ""type"": ""LineString""}";39.50531724725604, -0.38933923472745563
2636;ENTD;BLANCO BALLESTER;30;86.76232963471425;"{""coordinates"": [[-0.38713874881488736, 39.50935005073309], [-0.38717843215722964, 39.5094657418654], [-0.3872517094141887, 39.50956978339969], [-0.3872695225366713, 39.50978989873121], [-0.38728145279601217, 39.509864119964604], [-0.38732370105176134, 39.5101096759982]], ""type"": ""LineString""}";39.5097222251983, -0.3872521838607107
2646;CAMI;ALQUERIA DELS AIGUAMOLLS;30;207.6007286536755;"{""coordinates"": [[-0.40723117201227577, 39.444932370752944], [-0.4071903818386299, 39.444845498202014], [-0.40717752930280005, 39.444814229990804], [-0.4071711890487592, 39.44479627801903], [-0.4071585776108015, 39.4447588260893], [-0.40715278315521625, 39.444726165795906], [-0.4071469385216927, 39.44464100067981], [-0.40714588364650506, 39.44458832930303], [-0.4071385092695422, 39.444508066922225], [-0.4071294494537206, 39.444354551841286], [-0.4070345794571731, 39.44434608423646], [-0.40701879904797694, 39.444329218939366], [-0.4069926431173587, 39.44419398884101], [-0.4069652499816725, 39.444088343296855], [-0.40690123369096776, 39.443956079301316], [-0.40686175401426056, 39.44389966783987], [-0.40678668024035336, 39.44375572483326], [-0.4066922701112535, 39.443602458607074], [-0.40659708988165444, 39.443422680029634], [-0.4065083211616, 39.443250485761574], [-0.40649037401414134, 39.44322157223037]], ""type"": ""LineString""}";39.4440702045252, -0.4069135544717142
2649;CAMI;ALQUERIA DE ROCATÍ;30;320.43432903098693;"{""coordinates"": [[-0.4099524751798774, 39.449166690568454], [-0.40994247153795516, 39.44898518215923], [-0.40991121518751555, 39.44885068590226], [-0.40984917126240916, 39.448644279419284], [-0.4097760578425956, 39.44843588750269], [-0.40964954994079017, 39.44808776717], [-0.40959949590219913, 39.44793378011049], [-0.4095303614772441, 39.447768223806065], [-0.4094893880074276, 39.447670194981335], [-0.4094737208499854, 39.44756625278794], [-0.409466492766466, 39.44746034556011], [-0.4094875166305486, 39.44741981476115], [-0.4098136299996353, 39.44743216360262], [-0.41032809664504183, 39.44744801458412], [-0.4105821033424945, 39.447466817621816], [-0.4108879819657418, 39.447460496710576]], ""type"": ""LineString""}";39.44792257802156, -0.4099209522400373
2650;CAMI;ALQUERIA DELS AIGUAMOLLS;30;75.97185027750794;"{""coordinates"": [[-0.4057233243192908, 39.44246388034688], [-0.40571315363892646, 39.44254536381433], [-0.4055536426419037, 39.442541803511936], [-0.40546090802287116, 39.44253973356465], [-0.4053449476606927, 39.44256300054837], [-0.40516071774423906, 39.44262498600124], [-0.4051628788251169, 39.44246697359768]], ""type"": ""LineString""}";39.44255306973962, -0.40540921589125756
2651;CAMI;ALQUERIA DELS AIGUAMOLLS;30;96.01143678043756;"{""coordinates"": [[-0.40683636276529084, 39.4424779967135], [-0.4066997376216192, 39.442481101623336], [-0.4064415727456896, 39.44247874679704], [-0.40629560327897674, 39.442473786992046], [-0.4060039249650305, 39.442459665504465], [-0.4058222658310369, 39.44245273746307], [-0.4057233243192908, 39.44246388034688]], ""type"": ""LineString""}";39.44247013819728, -0.4062795005335087
2653;C/;EP BENIDOLEIG 9;30;44.45355832429956;"{""coordinates"": [[-0.3931463904625417, 39.43401759850251], [-0.39318394065203893, 39.433975783634686], [-0.3932845486461202, 39.433635252494334]], ""type"": ""LineString""}";39.433831641268206, -0.3932248052034109
2654;C/;JOSEP ALMINYANA I VALLÉS (SACERDOT);Peatonal;184.33827142663532;"{""coordinates"": [[-0.40373389759579453, 39.48590135152799], [-0.4048294163519811, 39.48543551860946], [-0.4049285683122649, 39.485340662959004], [-0.4056610373184458, 39.485388603502436]], ""type"": ""LineString""}";39.485541612658494, -0.40468212782659996
2655;PL;JOSE Mª GIMENEZ FAYOS (HISTORIADOR I PUBLICISTA);Peatonal;103.38761469313236;"{""coordinates"": [[-0.38687740974631957, 39.49604729779417], [-0.3864553831002549, 39.49629267312361], [-0.3862702738340363, 39.49628074366446], [-0.3860643966150546, 39.49628776061786], [-0.38578705024697774, 39.496328096262005]], ""type"": ""LineString""}";39.49624227461575, -0.3863502576022972
2657;PL;JOSE Mª GIMENEZ FAYOS (HISTORIADOR I PUBLICISTA);Peatonal;98.12972741223732;"{""coordinates"": [[-0.3861052555576316, 39.49717666606296], [-0.38578705024697774, 39.496328096262005]], ""type"": ""LineString""}";39.49675238116248, -0.38594615290230466
2659;PL;JOSE Mª GIMENEZ FAYOS (HISTORIADOR I PUBLICISTA);Peatonal;45.40944973240702;"{""coordinates"": [[-0.3854474524868928, 39.495423820387046], [-0.3853059098274976, 39.49502988853097]], ""type"": ""LineString""}";39.495226854459005, -0.3853766811571952
2664;AV;LEVANTE UD;50;101.73483806936541;"{""coordinates"": [[-0.3874322380314978, 39.49659987784397], [-0.38651758983946505, 39.49718050014378]], ""type"": ""LineString""}";39.49689018899387, -0.38697491393548145
2666;PL;JOSE Mª GIMENEZ FAYOS (HISTORIADOR I PUBLICISTA);Peatonal;69.34808532431407;"{""coordinates"": [[-0.38539648629424367, 39.495900309963176], [-0.3852336644522679, 39.49546419756596], [-0.3854474524868928, 39.495423820387046]], ""type"": ""LineString""}";39.49560637088122, -0.38532319194462555
2667;PL;JOSE Mª GIMENEZ FAYOS (HISTORIADOR I PUBLICISTA);Peatonal;73.99271749634147;"{""coordinates"": [[-0.38578705024697774, 39.496328096262005], [-0.38555537348018515, 39.496366990464374], [-0.38539648629424367, 39.495900309963176]], ""type"": ""LineString""}";39.49620268051868, -0.38553895375875036
2668;C/;BENETÚSSER;30;51.62365349333579;"{""coordinates"": [[-0.4178586384514418, 39.50032533492399], [-0.4172713529080374, 39.50042074810991]], ""type"": ""LineString""}";39.50037304151695, -0.41756499567973954
2669;PL;NASSIO BAYARRI (ESCULTOR);Peatonal;198.2820484586679;"{""coordinates"": [[-0.388292434487574, 39.49448855805537], [-0.3881741489935038, 39.49436836164905], [-0.3874202457418544, 39.49482905836426], [-0.38755151976456176, 39.494947052125696], [-0.388292434487574, 39.49448855805537]], ""type"": ""LineString""}";39.49465877244728, -0.3878578235007196
2670;ENTD;MOLÍ DELS CANYARS;30;74.16081351223181;"{""coordinates"": [[-0.37605023252482334, 39.517817636812126], [-0.376073047097571, 39.51751196310101], [-0.3760715882763329, 39.51715033738629]], ""type"": ""LineString""}";39.51748421651026, -0.37606741906868885
2673;CAMI;CARPESA A MONTCADA;30;120.7358258020113;"{""coordinates"": [[-0.3791297489601405, 39.50852899842582], [-0.37956971129543154, 39.50863434317385], [-0.3799015104482573, 39.50870428400786], [-0.380187372135538, 39.50877020615077], [-0.3804770757057267, 39.50883325033608]], ""type"": ""LineString""}";39.508683457877, -0.3798028747930761
2676;CAMI;BORBOTÓ A GODELLA;30;263.3175529118924;"{""coordinates"": [[-0.39528418676450483, 39.51457011653384], [-0.39525592678950894, 39.51452148421927], [-0.39523364188392196, 39.51430581013624], [-0.3950465295182162, 39.51432623580239], [-0.3947426719529951, 39.51430887301481], [-0.3943800539598333, 39.51428315573088], [-0.39418089818225827, 39.51426110381371], [-0.39393988631326865, 39.51414316025463], [-0.39377502261744557, 39.51405505883951], [-0.393465419664936, 39.513826551482055], [-0.3932932620763553, 39.51365299975041], [-0.3931665675193871, 39.513516511961996], [-0.3930738463729668, 39.5134440909779], [-0.3929800620585358, 39.513399789452244]], ""type"": ""LineString""}";39.51408030681163, -0.39415321625140337
2678;CV;GODELLA;30;111.01596735358494;"{""coordinates"": [[-0.39379331959922786, 39.507307737227755], [-0.39394060524480445, 39.50727081683844], [-0.39440403144314395, 39.50734434433335], [-0.3945709104483372, 39.507369725821604], [-0.3949303341681705, 39.50741927982447], [-0.39505549064482465, 39.50743831983999]], ""type"": ""LineString""}";39.507348581606195, -0.3944228787075846
2683;AV;ANTONIO FERRANDIS (ACTOR);50;175.09308180793437;"{""coordinates"": [[-0.3588175141805095, 39.45017639905114], [-0.36058174247157715, 39.44939207273765]], ""type"": ""LineString""}";39.4497842358944, -0.3596996283260433
2691;CV;SALER;30;323.1862203552549;"{""coordinates"": [[-0.3378392871542483, 39.39940224279352], [-0.33745821688991295, 39.39826477330519], [-0.3372580854727528, 39.39766409370383], [-0.33707242247426805, 39.39708758249632], [-0.3369223815893438, 39.39658043510997]], ""type"": ""LineString""}";39.3979941561991, -0.33737196250044255
2693;CV;SALER;30;58.60455068507906;"{""coordinates"": [[-0.33819463327063237, 39.4062513478634], [-0.3382423562685682, 39.40572491990702]], ""type"": ""LineString""}";39.40598813388522, -0.3382184947696003
2707;AV;GERMANS MACHADO;50;131.20827558714421;"{""coordinates"": [[-0.3793326562620656, 39.49896435332539], [-0.37858102835823265, 39.49912373531711], [-0.3781848165329584, 39.499194937382846], [-0.3778515957603867, 39.49924352430589]], ""type"": ""LineString""}";39.49911395798585, -0.3785939469282417
2709;AV;GERMANS MACHADO;50;139.17874181797706;"{""coordinates"": [[-0.36920646065366824, 39.49761038275875], [-0.36882356257100624, 39.497518543623706], [-0.3676724543718615, 39.49721287477102]], ""type"": ""LineString""}";39.497415092714405, -0.36843858231573395
2710;AV;GERMANS MACHADO;50;222.21670487550702;"{""coordinates"": [[-0.36521766749477097, 39.49659501647012], [-0.36576112935339, 39.49674120905085], [-0.3665521149543737, 39.49690466683708], [-0.3676724543718615, 39.49721287477102]], ""type"": ""LineString""}";39.49689673858896, -0.36644683272699746
2715;C/;MANUEL MELIÀ I FUSTER (DON PÍO);30;48.479719201176074;"{""coordinates"": [[-0.39083391295219383, 39.49772798232752], [-0.3907385210051848, 39.49767844496521], [-0.39052892555889385, 39.49747768880607], [-0.3904926229351172, 39.497392848575124]], ""type"": ""LineString""}";39.49757862645491, -0.39064401993367215
2720;C/;FIGUEROLES DE DOMENYO;Peatonal;36.64555674293952;"{""coordinates"": [[-0.36974710113352005, 39.49250849530741], [-0.3700547794037583, 39.492736669899045]], ""type"": ""LineString""}";39.49262258260323, -0.3699009402686392
2721;C/;MANUEL MELIÀ I FUSTER (DON PÍO);50;104.0971455513896;"{""coordinates"": [[-0.3908091565399268, 39.49809847115112], [-0.3908574827546997, 39.498068638220076], [-0.39089129763076236, 39.49803847941034], [-0.3909181781723792, 39.497999723648476], [-0.39092721410527803, 39.49795214396549], [-0.3909252702208551, 39.497907128468775], [-0.39091958508065267, 39.497864830692826], [-0.39090365527239024, 39.4978054474356], [-0.3908726776411561, 39.497759770962745], [-0.39083391295219383, 39.49772798232752], [-0.39134342627064467, 39.497398881740665]], ""type"": ""LineString""}";39.49771580323968, -0.39100452785493345
2724;C/;MANUEL MELIÀ I FUSTER (DON PÍO);30;98.60767170070564;"{""coordinates"": [[-0.3927439285835748, 39.495911975608486], [-0.39200510877543193, 39.49636237422898], [-0.39195925389805547, 39.49642318129049], [-0.39192769836813574, 39.49650893932319]], ""type"": ""LineString""}";39.496185121055966, -0.39230745150765156
2726;C/;MANUEL MELIÀ I FUSTER (DON PÍO);50;158.54965342722045;"{""coordinates"": [[-0.3893139615806891, 39.49862765465956], [-0.3903290528779492, 39.498020231098074], [-0.39042760767043816, 39.49810395609181], [-0.3904988210332023, 39.498142104115516], [-0.3905855969252368, 39.498152485191945], [-0.39064375889319525, 39.49815098064574], [-0.3907314808179042, 39.49813607718806], [-0.3908091565399268, 39.49809847115112]], ""type"": ""LineString""}";39.49826008953126, -0.3900501832367507
2777;CV;GODELLA;30;152.15182929616932;"{""coordinates"": [[-0.39421584514459823, 39.50830192772256], [-0.3946132518285314, 39.50890769860619], [-0.39490751506686483, 39.50955962266267]], ""type"": ""LineString""}";39.50891722032085, -0.39458635694881095
2778;C/;CARMEN FERRES GARCIA-INSA (INDUMENTARISTA);Peatonal;53.45987897479754;"{""coordinates"": [[-0.39893057225579387, 39.48399889005678], [-0.39898933648414003, 39.48351963936145]], ""type"": ""LineString""}";39.483759264709114, -0.39895995436996695
2782;CV;GODELLA;30;167.86444850700056;"{""coordinates"": [[-0.39490751506686483, 39.50955962266267], [-0.3950753466344977, 39.50995181708671], [-0.3953223963533294, 39.51054624152456], [-0.3954471804172767, 39.51101025218957]], ""type"": ""LineString""}";39.510277300661365, -0.395199412591992
7485;C/;RUGAT;30;133.83022816239983;"{""coordinates"": [[-0.3532296586692458, 39.46944395602747], [-0.3517747086436442, 39.469018919139316]], ""type"": ""LineString""}";39.46923143758339, -0.35250218365644503
2684;AV;ANTONIO FERRANDIS (ACTOR);50;174.78049246125838;"{""coordinates"": [[-0.35898665272818114, 39.45042329088175], [-0.36076843441595574, 39.44966903565823]], ""type"": ""LineString""}";39.45004616326999, -0.35987754357206847
2685;AV;ANTONIO FERRANDIS (ACTOR);50;29.277167981210205;"{""coordinates"": [[-0.3588175141805095, 39.45017639905114], [-0.35851944872946745, 39.45030330678177]], ""type"": ""LineString""}";39.450239852916454, -0.3586684814549885
2690;CAMI;CAVALLÓ;30;203.81488931269766;"{""coordinates"": [[-0.34591239839228904, 39.41889171910647], [-0.3458148112129161, 39.41886814015706], [-0.3456124505612846, 39.41885303345501], [-0.3454591352686368, 39.41885302803998], [-0.3453152229739038, 39.41884275088838], [-0.3451669290592314, 39.41882887807325], [-0.3449957126633874, 39.418824967809826], [-0.3448385458434317, 39.41880740551686], [-0.34464560000979566, 39.41878203491633], [-0.34447491389209073, 39.418764163325825], [-0.3442092170476094, 39.41875459819541], [-0.3441278467262904, 39.418759721041575], [-0.34412205217494723, 39.418319264796146]], ""type"": ""LineString""}";39.418761124215216, -0.344844368967982
2738;CAMI;MOLÍ DE LA CAMPANETA;30;324.4160487766832;"{""coordinates"": [[-0.42081459593649334, 39.44951533045309], [-0.4212081314957636, 39.44946498221571], [-0.4217185584421892, 39.449410063582], [-0.4222616706679125, 39.44937060612664], [-0.42278091534993806, 39.4493342835174], [-0.42317617366981986, 39.4493099394007], [-0.4237903569227303, 39.44927571701139], [-0.4245627838147739, 39.44922786293108]], ""type"": ""LineString""}";39.44935041396715, -0.42268682165813787
2739;CAMI;CARAGOLERO;30;128.77024701715735;"{""coordinates"": [[-0.41449885358607164, 39.452141184870385], [-0.41452725760586134, 39.45215615884396], [-0.4145645857973517, 39.45217553846914], [-0.4146108835137748, 39.45221913525675], [-0.4146429693399835, 39.45230386572051], [-0.4146791680470869, 39.45238736335656], [-0.41474259507534866, 39.4524510435137], [-0.41482469342117684, 39.45250381478098], [-0.4150235177561633, 39.45276014303645], [-0.4145105243370378, 39.452825524171324]], ""type"": ""LineString""}";39.45257753329911, -0.4147643098242327
2741;CAMI;MOLÍ DE LA CAMPANETA;30;121.56116488418495;"{""coordinates"": [[-0.42855880809219743, 39.44896313543397], [-0.429964644467184, 39.44886127572]], ""type"": ""LineString""}";39.44891220557699, -0.4292617262796907
2742;CAMI;MOLÍ DE LA CAMPANETA;30;74.91029501893048;"{""coordinates"": [[-0.4276969936028198, 39.449054866222525], [-0.4281563505001805, 39.449013320284], [-0.42855880809219743, 39.44896313543397]], ""type"": ""LineString""}";39.44901263305866, -0.42812829145272796
2750;AV;ANTONIO FERRANDIS (ACTOR);50;441.8260597226017;"{""coordinates"": [[-0.35689103549538637, 39.450997394764705], [-0.35239198025806284, 39.45291143866391]], ""type"": ""LineString""}";39.45195441671431, -0.3546415078767246
2751;CAMI;CATARROS;30;151.43847196011626;"{""coordinates"": [[-0.35628556553274515, 39.44900063528142], [-0.35621672521358416, 39.44898416885467], [-0.3561433684440339, 39.44896484295834], [-0.355786491932307, 39.448806637852826], [-0.3554285481937123, 39.448626326825334], [-0.35520660867737325, 39.448516792699735], [-0.3550676395554185, 39.44845286599195], [-0.3547768098638047, 39.44830644885198]], ""type"": ""LineString""}";39.44867092702997, -0.3555243768179889
2752;ENTD;FRANCÉS;30;81.23502630094086;"{""coordinates"": [[-0.3591605649276383, 39.44933559246602], [-0.35910337109466584, 39.44956737756696], [-0.35901323321218204, 39.44975554117943], [-0.3589311466009463, 39.45000550784238], [-0.3588938643691152, 39.4500283898224]], ""type"": ""LineString""}";39.44969203118923, -0.35904312477966777
2755;C/;JULIO ROMERO MOCHOLÍ;30;57.49213807121805;"{""coordinates"": [[-0.3650494366947295, 39.44515929767598], [-0.3643916900320117, 39.44507011595371]], ""type"": ""LineString""}";39.44511470681485, -0.3647205633633706
2756;C/;SAMARUCS;30;29.36205064364545;"{""coordinates"": [[-0.3650494366947295, 39.44515929767598], [-0.36500808576379784, 39.44542175087328]], ""type"": ""LineString""}";39.445290524274625, -0.36502876122926364
